Datum,URL,CDU/CSU,SPD,GRÜNE,FDP,LINKE,AfD,FW,BSW,PIR,Sonstige,Befragte,Methode,Umfang
2022-12-10,EMNID,27.0,19.0,19.0,6.0,5.0,15.0,0.0,0.0,0.0,9.0,1.443,"",1443
2022-12-11,INSA,28.0,20.0,18.0,7.0,4.0,15.0,0.0,0.0,0.0,8.0,TOM • 1.502,TOM,1502
2022-12-13,FORSA,29.0,19.0,19.0,7.0,5.0,12.0,0.0,0.0,0.0,9.0,2.506,"",2506
2022-12-13,INSA,28.5,20.0,18.0,7.0,4.5,15.5,0.0,0.0,0.0,6.5,O • 2.007,O,2007
2022-12-16,POLITBAROMETER,28.0,20.0,20.0,6.0,5.0,15.0,0.0,0.0,0.0,6.0,1.365,"",1365
2022-12-17,EMNID,28.0,18.0,19.0,7.0,5.0,14.0,0.0,0.0,0.0,9.0,1.429,"",1429
2022-12-17,INSA,27.0,21.0,18.0,7.0,5.0,15.0,0.0,0.0,0.0,7.0,TOM • 1.501,TOM,1501
2022-12-19,INSA,27.5,21.0,17.5,7.5,4.5,14.5,0.0,0.0,0.0,7.5,O • 2.005,O,2005
2022-12-20,FORSA,28.0,19.0,19.0,7.0,5.0,13.0,0.0,0.0,0.0,9.0,2.503,"",2503
2022-12-21,ALLENSBACH,30.0,22.0,18.0,7.5,4.5,12.0,0.0,0.0,0.0,6.0,1.035,"",1035
2022-12-22,YOUGOV,30.0,19.0,17.0,7.0,5.0,14.0,0.0,0.0,0.0,8.0,O • 1.608,O,1608
2022-12-24,EMNID,29.0,19.0,18.0,7.0,5.0,14.0,0.0,0.0,0.0,8.0,1.717,"",1717
2022-12-24,INSA,27.0,21.0,17.0,8.0,5.0,14.0,0.0,0.0,0.0,8.0,TOM • 1.203,TOM,1203
2022-12-31,INSA,26.0,20.0,18.0,7.0,5.0,15.0,0.0,0.0,0.0,9.0,TOM • 1.205,TOM,1205
2023-01-02,INSA,27.0,20.0,17.5,7.5,4.5,15.0,0.0,0.0,0.0,8.5,O • 2.010,O,2010
2023-01-04,GMS,29.0,19.0,17.0,7.0,5.0,14.0,0.0,0.0,0.0,9.0,T • 1.002,T,1002
2023-01-05,DIMAP,29.0,18.0,19.0,6.0,5.0,15.0,0.0,0.0,0.0,8.0,1.314,"",1314
2023-01-08,INSA,27.0,20.0,18.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,TOM • 1.465,TOM,1465
2023-01-09,INSA,27.0,20.0,17.5,7.5,5.0,15.0,0.0,0.0,0.0,8.0,O • 2.006,O,2006
2023-01-10,FORSA,29.0,18.0,20.0,7.0,5.0,13.0,0.0,0.0,0.0,8.0,2.502,"",2502
2023-01-13,POLITBAROMETER,27.0,20.0,21.0,6.0,6.0,14.0,0.0,0.0,0.0,6.0,1.259,"",1259
2023-01-13,YOUGOV,27.0,18.0,17.0,8.0,6.0,16.0,0.0,0.0,0.0,6.0,O • 1.561,O,1561
2023-01-14,EMNID,28.0,19.0,18.0,7.0,4.0,14.0,0.0,0.0,0.0,10.0,1.398,"",1398
2023-01-14,INSA,27.0,20.0,17.0,8.0,5.0,15.0,0.0,0.0,0.0,8.0,TOM • 1.202,TOM,1202
2023-01-16,INSA,28.0,21.0,16.5,7.5,5.0,15.0,0.0,0.0,0.0,7.0,O • 2.006,O,2006
2023-01-17,FORSA,28.0,18.0,20.0,7.0,5.0,13.0,0.0,0.0,0.0,9.0,2.500,"",2500
2023-01-19,DIMAP,29.0,19.0,19.0,6.0,4.0,14.0,0.0,0.0,0.0,9.0,1.211,"",1211
2023-01-21,EMNID,27.0,20.0,20.0,6.0,5.0,14.0,0.0,0.0,0.0,8.0,1.418,"",1418
2023-01-21,INSA,28.0,20.0,16.0,7.0,5.0,15.0,0.0,0.0,0.0,9.0,TOM • 1.504,TOM,1504
2023-01-23,INSA,28.0,20.5,16.5,7.5,4.5,15.0,0.0,0.0,0.0,8.0,O • 2.009,O,2009
2023-01-24,FORSA,28.0,19.0,20.0,7.0,5.0,12.0,0.0,0.0,0.0,9.0,2.502,"",2502
2023-01-26,ALLENSBACH,31.0,21.0,17.0,6.0,4.5,14.0,0.0,0.0,0.0,6.5,1.023,"",1023
2023-01-27,POLITBAROMETER,27.0,21.0,19.0,6.0,6.0,15.0,0.0,0.0,0.0,6.0,1.345,"",1345
2023-01-28,EMNID,27.0,21.0,19.0,7.0,5.0,14.0,0.0,0.0,0.0,7.0,1.392,"",1392
2023-01-28,INSA,29.0,20.0,16.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,TOM • 1.506,TOM,1506
2023-01-30,INSA,28.5,20.5,16.0,7.5,5.0,15.0,0.0,0.0,0.0,7.5,O • 2.007,O,2007
2023-01-31,FORSA,27.0,20.0,19.0,7.0,5.0,13.0,0.0,0.0,0.0,9.0,2.503,"",2503
2023-02-02,DIMAP,27.0,20.0,18.0,7.0,4.0,15.0,0.0,0.0,0.0,9.0,1.328,"",1328
2023-02-04,EMNID,25.0,21.0,19.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,1.405,"",1405
2023-02-04,INSA,28.0,21.0,16.0,8.0,5.0,15.0,0.0,0.0,0.0,7.0,TOM • 1.462,TOM,1462
2023-02-06,INSA,27.0,21.0,16.0,8.0,5.0,15.5,0.0,0.0,0.0,7.5,O • 2.008,O,2008
2023-02-07,FORSA,28.0,21.0,18.0,7.0,5.0,13.0,0.0,0.0,0.0,8.0,2.502,"",2502
2023-02-10,YOUGOV,27.0,19.0,16.0,6.0,6.0,17.0,0.0,0.0,0.0,7.0,O • 1.736,O,1736
2023-02-11,EMNID,25.0,21.0,19.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,1.410,"",1410
2023-02-11,INSA,28.0,20.0,16.0,8.0,5.0,16.0,0.0,0.0,0.0,7.0,TOM • 1.457,TOM,1457
2023-02-13,INSA,28.0,20.0,16.0,7.5,5.0,16.0,0.0,0.0,0.0,7.5,O • 2.005,O,2005
2023-02-14,FORSA,28.0,21.0,18.0,6.0,5.0,13.0,0.0,0.0,0.0,9.0,2.505,"",2505
2023-02-15,ALLENSBACH,30.0,22.5,16.0,7.5,4.0,14.0,0.0,0.0,0.0,6.0,1.088,"",1088
2023-02-16,DIMAP,29.0,19.0,17.0,6.0,5.0,15.0,0.0,0.0,0.0,9.0,1.216,"",1216
2023-02-17,POLITBAROMETER,30.0,20.0,19.0,5.0,5.0,14.0,0.0,0.0,0.0,7.0,1.361,"",1361
2023-02-18,EMNID,26.0,21.0,18.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,1.386,"",1386
2023-02-18,INSA,29.0,21.0,16.0,7.0,5.0,16.0,0.0,0.0,0.0,6.0,TOM • 1.207,TOM,1207
2023-02-20,INSA,29.0,21.5,15.5,7.0,5.0,15.5,0.0,0.0,0.0,6.5,O • 2.006,O,2006
2023-02-21,FORSA,31.0,19.0,17.0,6.0,5.0,13.0,0.0,0.0,0.0,9.0,2.510,"",2510
2023-02-21,GMS,29.0,19.0,17.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,T • 1.004,T,1004
2023-02-25,EMNID,29.0,21.0,17.0,6.0,5.0,15.0,0.0,0.0,0.0,7.0,1.373,"",1373
2023-02-25,INSA,29.0,21.0,16.0,7.0,5.0,15.0,0.0,0.0,0.0,7.0,TOM • 1.200,TOM,1200
2023-02-27,INSA,29.5,20.5,15.5,7.5,4.5,15.5,0.0,0.0,0.0,7.0,O • 2.010,O,2010
2023-02-28,FORSA,31.0,20.0,17.0,5.0,5.0,13.0,0.0,0.0,0.0,9.0,2.501,"",2501
2023-03-02,DIMAP,31.0,18.0,17.0,6.0,5.0,14.0,0.0,0.0,0.0,9.0,1.311,"",1311
2023-03-03,POLITBAROMETER,29.0,21.0,18.0,5.0,5.0,15.0,0.0,0.0,0.0,7.0,1.165,"",1165
2023-03-04,EMNID,28.0,20.0,18.0,6.0,6.0,14.0,0.0,0.0,0.0,8.0,1.722,"",1722
2023-03-05,INSA,30.0,20.0,16.0,7.0,5.0,15.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2023-03-07,FORSA,31.0,20.0,17.0,5.0,5.0,13.0,0.0,0.0,0.0,9.0,2.504,"",2504
2023-03-07,INSA,29.5,20.0,15.5,7.5,5.0,15.5,0.0,0.0,0.0,7.0,O • 2.007,O,2007
2023-03-10,YOUGOV,28.0,20.0,16.0,6.0,7.0,17.0,0.0,0.0,0.0,6.0,O • 1.649,O,1649
2023-03-11,EMNID,29.0,19.0,19.0,7.0,5.0,13.0,0.0,0.0,0.0,8.0,1.504,"",1504
2023-03-11,INSA,29.0,21.0,16.0,7.0,4.0,15.0,0.0,0.0,0.0,8.0,TOM • 1.268,TOM,1268
2023-03-13,INSA,28.5,21.5,15.5,7.5,4.0,16.0,0.0,0.0,0.0,7.0,O • 2.002,O,2002
2023-03-14,FORSA,29.0,20.0,17.0,6.0,5.0,14.0,0.0,0.0,0.0,9.0,2.505,"",2505
2023-03-16,DIMAP,30.0,18.0,16.0,7.0,5.0,15.0,0.0,0.0,0.0,9.0,1.215,"",1215
2023-03-17,POLITBAROMETER,29.0,21.0,19.0,5.0,5.0,14.0,0.0,0.0,0.0,7.0,1.146,"",1146
2023-03-18,EMNID,28.0,19.0,18.0,7.0,5.0,15.0,0.0,0.0,0.0,8.0,1.423,"",1423
2023-03-19,INSA,28.0,21.0,15.0,8.0,5.0,16.0,0.0,0.0,0.0,7.0,TOM • 1.202,TOM,1202
2023-03-20,INSA,28.0,21.5,15.0,7.5,5.0,16.0,0.0,0.0,0.0,7.0,O • 2.006,O,2006
2023-03-21,FORSA,29.0,19.0,18.0,6.0,5.0,14.0,0.0,0.0,0.0,9.0,2.503,"",2503
2023-03-23,ALLENSBACH,31.0,21.0,16.0,6.5,4.5,15.0,0.0,0.0,0.0,6.0,1.101,"",1101
2023-03-25,EMNID,28.0,18.0,18.0,7.0,5.0,15.0,0.0,0.0,0.0,9.0,1.504,"",1504
2023-03-25,INSA,28.0,21.0,16.0,8.0,4.0,15.0,0.0,0.0,0.0,8.0,TOM • 1.203,TOM,1203
2023-03-27,INSA,28.0,20.5,16.0,8.0,4.0,15.5,0.0,0.0,0.0,8.0,O • 2.004,O,2004
2023-03-28,FORSA,29.0,19.0,18.0,6.0,4.0,14.0,0.0,0.0,0.0,10.0,2.506,"",2506
2023-03-31,POLITBAROMETER,30.0,19.0,17.0,7.0,5.0,15.0,0.0,0.0,0.0,7.0,1.379,"",1379
2023-04-01,EMNID,28.0,18.0,19.0,7.0,4.0,15.0,0.0,0.0,0.0,9.0,1.387,"",1387
2023-04-01,INSA,27.0,21.0,16.0,8.0,4.0,16.0,0.0,0.0,0.0,8.0,TOM • 1.200,TOM,1200
2023-04-03,INSA,28.0,20.0,15.5,7.5,4.5,16.0,0.0,0.0,0.0,8.5,O • 2.007,O,2007
2023-04-04,FORSA,29.0,18.0,18.0,7.0,4.0,14.0,0.0,0.0,0.0,10.0,2.502,"",2502
2023-04-04,GMS,31.0,19.0,17.0,6.0,4.0,15.0,0.0,0.0,0.0,8.0,T • 1.007,T,1007
2023-04-06,DIMAP,30.0,18.0,17.0,7.0,4.0,15.0,0.0,0.0,0.0,9.0,1.304,"",1304
2023-04-06,YOUGOV,30.0,20.0,15.0,6.0,6.0,17.0,0.0,0.0,0.0,6.0,O • 1.522,O,1522
2023-04-08,EMNID,27.0,20.0,18.0,8.0,5.0,14.0,0.0,0.0,0.0,8.0,1.269,"",1269
2023-04-08,INSA,28.0,20.0,16.0,8.0,4.0,16.0,0.0,0.0,0.0,8.0,TOM • 1.204,TOM,1204
2023-04-11,FORSA,30.0,18.0,18.0,7.0,4.0,14.0,0.0,0.0,0.0,9.0,1.501,"",1501
2023-04-11,INSA,27.5,20.0,15.5,8.0,4.5,16.0,0.0,0.0,0.0,8.5,O • 2.005,O,2005
2023-04-13,DIMAP,29.0,19.0,17.0,7.0,4.0,15.0,0.0,0.0,0.0,9.0,1.204,"",1204
2023-04-15,EMNID,27.0,21.0,17.0,8.0,5.0,14.0,0.0,0.0,0.0,8.0,1.367,"",1367
2023-04-15,INSA,27.0,21.0,15.0,8.0,5.0,16.0,0.0,0.0,0.0,8.0,TOM • 1.204,TOM,1204
2023-04-17,INSA,27.5,21.0,15.0,8.0,4.5,16.0,0.0,0.0,0.0,8.0,O • 2.008,O,2008
2023-04-18,FORSA,29.0,18.0,17.0,7.0,4.0,15.0,0.0,0.0,0.0,10.0,2.508,"",2508
2023-04-21,POLITBAROMETER,31.0,18.0,18.0,6.0,4.0,15.0,0.0,0.0,0.0,8.0,1.266,"",1266
2023-04-22,EMNID,29.0,19.0,17.0,7.0,4.0,15.0,0.0,0.0,0.0,9.0,1.407,"",1407
2023-04-22,INSA,28.0,20.0,15.0,9.0,4.0,16.0,0.0,0.0,0.0,8.0,TOM • 1.202,TOM,1202
2023-04-24,INSA,27.5,20.0,14.5,9.0,4.5,16.0,0.0,0.0,0.0,8.5,O • 2.004,O,2004
2023-04-25,FORSA,30.0,18.0,16.0,7.0,4.0,15.0,0.0,0.0,0.0,10.0,2.506,"",2506
2023-04-26,ALLENSBACH,31.0,20.0,15.0,7.5,5.0,16.0,0.0,0.0,0.0,5.5,1.007,"",1007
2023-04-29,EMNID,30.0,18.0,16.0,7.0,5.0,16.0,0.0,0.0,0.0,8.0,1.426,"",1426
2023-04-29,INSA,28.0,21.0,14.0,8.0,5.0,16.0,0.0,0.0,0.0,8.0,TOM • 1.202,TOM,1202
2023-05-02,FORSA,30.0,17.0,16.0,7.0,4.0,16.0,0.0,0.0,0.0,10.0,2.007,"",2007
2023-05-02,INSA,27.0,21.0,15.0,8.0,4.5,16.5,0.0,0.0,0.0,8.0,O • 2.006,O,2006
2023-05-04,DIMAP,30.0,17.0,16.0,7.0,5.0,16.0,0.0,0.0,0.0,9.0,1.360,"",1360
2023-05-05,POLITBAROMETER,30.0,19.0,17.0,6.0,5.0,15.0,0.0,0.0,0.0,8.0,1.225,"",1225
2023-05-06,EMNID,31.0,17.0,16.0,8.0,4.0,16.0,0.0,0.0,0.0,8.0,1.394,"",1394
2023-05-06,INSA,28.0,20.0,14.0,9.0,4.0,16.0,0.0,0.0,0.0,9.0,TOM • 1.204,TOM,1204
2023-05-08,INSA,28.0,20.0,14.0,9.0,4.5,16.5,0.0,0.0,0.0,8.0,O • 2.008,O,2008
2023-05-09,FORSA,29.0,18.0,16.0,7.0,4.0,16.0,0.0,0.0,0.0,10.0,2.505,"",2505
2023-05-11,DIMAP,28.0,18.0,16.0,8.0,5.0,16.0,0.0,0.0,0.0,9.0,1.220,"",1220
2023-05-12,YOUGOV,31.0,16.0,16.0,5.0,6.0,17.0,0.0,0.0,0.0,7.0,O • 1.700,O,1700
2023-05-13,EMNID,29.0,18.0,17.0,8.0,5.0,16.0,0.0,0.0,0.0,7.0,1.405,"",1405
2023-05-13,INSA,28.0,20.0,15.0,9.0,4.0,16.0,0.0,0.0,0.0,8.0,TOM • 1.205,TOM,1205
2023-05-15,INSA,28.0,20.0,14.5,8.5,5.0,16.5,0.0,0.0,0.0,7.5,O • 2.010,O,2010
2023-05-16,FORSA,30.0,17.0,15.0,8.0,4.0,16.0,0.0,0.0,0.0,10.0,2.503,"",2503
2023-05-18,ALLENSBACH,32.0,18.0,16.0,8.0,5.0,15.0,0.0,0.0,0.0,6.0,1.001,"",1001
2023-05-20,EMNID,28.0,18.0,16.0,8.0,5.0,16.0,0.0,0.0,0.0,9.0,1.401,"",1401
2023-05-20,INSA,28.0,21.0,14.0,8.0,5.0,17.0,0.0,0.0,0.0,7.0,TOM • 1.195,TOM,1195
2023-05-22,INSA,27.5,20.5,14.0,8.5,5.0,17.0,0.0,0.0,0.0,7.5,O • 2.004,O,2004
2023-05-23,FORSA,30.0,18.0,14.0,7.0,5.0,16.0,0.0,0.0,0.0,10.0,2.003,"",2003
2023-05-26,POLITBAROMETER,28.0,20.0,16.0,6.0,5.0,17.0,0.0,0.0,0.0,8.0,1.257,"",1257
2023-05-27,EMNID,29.0,18.0,15.0,8.0,5.0,16.0,0.0,0.0,0.0,9.0,1.321,"",1321
2023-05-27,INSA,28.0,20.0,13.0,9.0,4.0,18.0,0.0,0.0,0.0,8.0,TOM • 1.207,TOM,1207
2023-05-30,FORSA,29.0,18.0,14.0,7.0,5.0,17.0,0.0,0.0,0.0,10.0,2.001,"",2001
2023-05-31,INSA,28.0,20.5,13.0,8.5,4.5,18.0,0.0,0.0,0.0,7.5,O • 2.004,O,2004
2023-06-01,DIMAP,29.0,18.0,15.0,7.0,4.0,18.0,0.0,0.0,0.0,9.0,1.302,"",1302
2023-06-03,EMNID,27.0,20.0,15.0,8.0,5.0,17.0,0.0,0.0,0.0,8.0,1.379,"",1379
2023-06-03,INSA,27.0,19.0,13.0,9.0,5.0,19.0,0.0,0.0,0.0,8.0,TOM • 1.205,TOM,1205
2023-06-05,INSA,26.5,19.0,13.5,9.0,5.0,19.0,0.0,0.0,0.0,8.0,O • 2.009,O,2009
2023-06-06,FORSA,30.0,18.0,14.0,7.0,4.0,17.0,0.0,0.0,0.0,10.0,2.505,"",2505
2023-06-06,GMS,29.0,18.0,15.0,7.0,4.0,19.0,0.0,0.0,0.0,8.0,T • 1.001,T,1001
2023-06-09,YOUGOV,28.0,19.0,13.0,5.0,6.0,20.0,0.0,0.0,0.0,7.0,O • 1.628,O,1628
2023-06-10,EMNID,27.0,20.0,15.0,7.0,5.0,18.0,0.0,0.0,0.0,8.0,1.402,"",1402
2023-06-10,INSA,27.0,20.0,13.0,8.0,5.0,19.0,0.0,0.0,0.0,8.0,TOM • 1.201,TOM,1201
2023-06-12,INSA,27.0,20.0,13.0,8.0,4.5,19.5,0.0,0.0,0.0,8.0,O • 2.003,O,2003
2023-06-13,FORSA,29.0,18.0,14.0,7.0,4.0,19.0,0.0,0.0,0.0,9.0,2.504,"",2504
2023-06-16,POLITBAROMETER,28.0,19.0,16.0,6.0,5.0,18.0,0.0,0.0,0.0,8.0,1.224,"",1224
2023-06-17,EMNID,27.0,20.0,15.0,6.0,5.0,19.0,0.0,0.0,0.0,8.0,1.387,"",1387
2023-06-17,INSA,27.0,20.0,13.0,8.0,4.0,19.0,0.0,0.0,0.0,9.0,TOM • 1.203,TOM,1203
2023-06-19,INSA,26.5,20.0,13.5,7.5,4.5,20.0,0.0,0.0,0.0,8.0,O • 2.006,O,2006
2023-06-20,FORSA,27.0,18.0,15.0,7.0,4.0,19.0,0.0,0.0,0.0,10.0,2.503,"",2503
2023-06-22,DIMAP,29.0,17.0,15.0,6.0,4.0,19.0,0.0,0.0,0.0,10.0,1.191,"",1191
2023-06-24,EMNID,27.0,19.0,15.0,7.0,4.0,20.0,0.0,0.0,0.0,8.0,1.406,"",1406
2023-06-24,INSA,26.0,20.0,13.0,7.0,4.0,20.0,0.0,0.0,0.0,10.0,TOM • 1.203,TOM,1203
2023-06-26,INSA,26.5,19.5,13.5,6.5,4.5,20.5,0.0,0.0,0.0,9.0,O • 2.004,O,2004
2023-06-27,FORSA,27.0,18.0,15.0,7.0,4.0,19.0,0.0,0.0,0.0,10.0,2.506,"",2506
2023-06-29,ALLENSBACH,31.0,19.0,15.0,8.0,4.0,17.0,0.0,0.0,0.0,6.0,1.039,"",1039
2023-06-30,POLITBAROMETER,28.0,18.0,16.0,6.0,5.0,19.0,0.0,0.0,0.0,8.0,1.379,"",1379
2023-07-01,EMNID,26.0,18.0,15.0,7.0,5.0,19.0,0.0,0.0,0.0,10.0,1.408,"",1408
2023-07-01,INSA,26.0,19.0,14.0,7.0,5.0,20.0,0.0,0.0,0.0,9.0,TOM • 1.401,TOM,1401
2023-07-03,INSA,25.5,19.0,14.5,6.5,5.0,21.0,0.0,0.0,0.0,8.5,O • 2.897,O,2897
2023-07-04,FORSA,27.0,18.0,15.0,6.0,5.0,19.0,0.0,0.0,0.0,10.0,2.501,"",2501
2023-07-04,GMS,28.0,17.0,14.0,7.0,4.0,20.0,0.0,0.0,0.0,10.0,T • 1.005,T,1005
2023-07-06,DIMAP,28.0,18.0,14.0,7.0,4.0,20.0,0.0,0.0,0.0,9.0,1.305,"",1305
2023-07-07,YOUGOV,27.0,18.0,14.0,6.0,6.0,21.0,0.0,0.0,0.0,6.0,O • 1.694,O,1694
2023-07-08,EMNID,27.0,18.0,15.0,6.0,5.0,20.0,0.0,0.0,0.0,9.0,1.403,"",1403
2023-07-08,INSA,27.0,19.0,13.0,7.0,5.0,20.0,0.0,0.0,0.0,9.0,TOM • 1.204,TOM,1204
2023-07-10,INSA,26.0,19.0,14.0,7.0,5.0,20.5,0.0,0.0,0.0,8.5,O • 2.008,O,2008
2023-07-11,FORSA,27.0,18.0,14.0,7.0,5.0,19.0,0.0,0.0,0.0,10.0,2.003,"",2003
2023-07-14,POLITBAROMETER,27.0,17.0,16.0,7.0,4.0,20.0,0.0,0.0,0.0,9.0,1.346,"",1346
2023-07-15,EMNID,26.0,19.0,15.0,7.0,5.0,20.0,0.0,0.0,0.0,8.0,1.393,"",1393
2023-07-15,INSA,27.0,18.0,14.0,7.0,5.0,20.0,0.0,0.0,0.0,9.0,TOM • 1.184,TOM,1184
2023-07-17,INSA,27.0,18.0,14.0,7.0,5.0,20.5,0.0,0.0,0.0,8.5,O • 2.004,O,2004
2023-07-18,FORSA,26.0,18.0,15.0,7.0,4.0,20.0,0.0,0.0,0.0,10.0,2.502,"",2502
2023-07-20,DIMAP,28.0,18.0,13.0,7.0,4.0,20.0,0.0,0.0,0.0,10.0,1.235,"",1235
2023-07-22,EMNID,26.0,18.0,16.0,7.0,5.0,20.0,0.0,0.0,0.0,8.0,1.403,"",1403
2023-07-22,INSA,26.0,18.0,14.0,7.0,5.0,22.0,0.0,0.0,0.0,8.0,TOM • 1.266,TOM,1266
2023-07-25,FORSA,27.0,18.0,14.0,6.0,5.0,19.0,0.0,0.0,0.0,11.0,2.504,"",2504
2023-07-25,INSA,26.5,18.5,14.0,7.5,4.5,21.5,0.0,0.0,0.0,7.5,O • 2.006,O,2006
2023-07-27,ALLENSBACH,29.0,19.0,16.0,7.0,4.0,18.0,0.0,0.0,0.0,7.0,1.011,"",1011
2023-07-29,EMNID,27.0,18.0,16.0,6.0,5.0,20.0,0.0,0.0,0.0,8.0,1.402,"",1402
2023-07-29,INSA,26.0,18.0,14.0,7.0,5.0,22.0,0.0,0.0,0.0,8.0,TOM • 1.200,TOM,1200
2023-07-31,INSA,26.5,18.5,14.0,6.5,5.0,21.5,0.0,0.0,0.0,8.0,O • 2.003,O,2003
2023-08-01,FORSA,25.0,17.0,15.0,6.0,5.0,21.0,0.0,0.0,0.0,11.0,2.500,"",2500
2023-08-03,DIMAP,27.0,17.0,15.0,7.0,4.0,21.0,0.0,0.0,0.0,9.0,1.297,"",1297
2023-08-04,YOUGOV,27.0,17.0,14.0,5.0,6.0,23.0,0.0,0.0,0.0,7.0,O • 1.756,O,1756
2023-08-05,EMNID,27.0,19.0,16.0,6.0,5.0,19.0,0.0,0.0,0.0,8.0,1.310,"",1310
2023-08-05,INSA,27.0,19.0,14.0,7.0,5.0,21.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2023-08-07,INSA,27.0,19.0,14.5,7.5,4.5,20.5,0.0,0.0,0.0,7.0,O • 2.004,O,2004
2023-08-08,FORSA,25.0,17.0,15.0,7.0,4.0,21.0,0.0,0.0,0.0,11.0,2.502,"",2502
2023-08-09,GMS,27.0,17.0,14.0,7.0,4.0,21.0,0.0,0.0,0.0,10.0,T • 1.004,T,1004
2023-08-12,EMNID,27.0,19.0,16.0,6.0,6.0,18.0,0.0,0.0,0.0,8.0,1.330,"",1330
2023-08-12,INSA,26.0,20.0,13.0,7.0,5.0,21.0,0.0,0.0,0.0,8.0,TOM • 1.200,TOM,1200
2023-08-14,INSA,26.0,19.5,13.5,7.0,4.5,21.0,0.0,0.0,0.0,8.5,O • 2.002,O,2002
2023-08-15,FORSA,25.0,17.0,15.0,7.0,4.0,21.0,0.0,0.0,0.0,11.0,2.501,"",2501
2023-08-17,DIMAP,27.0,17.0,14.0,7.0,4.0,21.0,0.0,0.0,0.0,10.0,1.216,"",1216
2023-08-18,POLITBAROMETER,26.0,19.0,15.0,7.0,5.0,20.0,0.0,0.0,0.0,8.0,1.288,"",1288
2023-08-19,EMNID,26.0,18.0,15.0,7.0,5.0,19.0,0.0,0.0,0.0,10.0,1.426,"",1426
2023-08-19,INSA,27.0,18.0,14.0,8.0,5.0,21.0,0.0,0.0,0.0,7.0,TOM • 1.203,TOM,1203
2023-08-21,INSA,26.5,18.5,14.0,8.0,5.0,20.5,0.0,0.0,0.0,7.5,O • 2.008,O,2008
2023-08-22,FORSA,26.0,18.0,14.0,7.0,4.0,20.0,0.0,0.0,0.0,11.0,2.506,"",2506
2023-08-23,ALLENSBACH,29.0,19.0,14.0,7.0,5.0,19.0,0.0,0.0,0.0,7.0,1.026,"",1026
2023-08-26,EMNID,26.0,18.0,14.0,7.0,5.0,20.0,0.0,0.0,0.0,10.0,1.435,"",1435
2023-08-26,INSA,27.0,18.0,14.0,7.0,5.0,21.0,0.0,0.0,0.0,8.0,TOM • 1.285,TOM,1285
2023-08-28,INSA,26.5,18.0,14.5,7.0,4.5,21.0,0.0,0.0,0.0,8.5,O • 2.006,O,2006
2023-08-29,FORSA,26.0,17.0,14.0,7.0,4.0,21.0,0.0,0.0,0.0,11.0,2.504,"",2504
2023-08-31,DIMAP,29.0,16.0,14.0,6.0,4.0,22.0,0.0,0.0,0.0,9.0,1.310,"",1310
2023-09-02,EMNID,25.0,18.0,15.0,7.0,5.0,20.0,0.0,0.0,0.0,10.0,1.330,"",1330
2023-09-02,INSA,27.0,18.0,13.0,7.0,5.0,21.0,0.0,0.0,0.0,9.0,TOM • 1.195,TOM,1195
2023-09-04,INSA,26.5,17.5,13.5,7.5,4.5,21.5,0.0,0.0,0.0,9.0,O • 2.010,O,2010
2023-09-05,FORSA,27.0,16.0,14.0,7.0,4.0,21.0,0.0,0.0,0.0,11.0,2.506,"",2506
2023-09-08,YOUGOV,29.0,16.0,14.0,5.0,5.0,23.0,0.0,0.0,0.0,8.0,O • 1.833,O,1833
2023-09-09,EMNID,26.0,17.0,15.0,6.0,5.0,21.0,0.0,0.0,0.0,10.0,1.441,"",1441
2023-09-09,INSA,27.0,18.0,13.0,7.0,5.0,22.0,0.0,0.0,0.0,8.0,TOM • 1.201,TOM,1201
2023-09-11,INSA,26.5,18.0,14.0,7.0,4.5,22.0,0.0,0.0,0.0,8.0,O • 2.002,O,2002
2023-09-12,FORSA,27.0,17.0,13.0,7.0,4.0,21.0,0.0,0.0,0.0,11.0,2.505,"",2505
2023-09-14,DIMAP,28.0,16.0,15.0,7.0,4.0,22.0,0.0,0.0,0.0,8.0,1.222,"",1222
2023-09-15,POLITBAROMETER,26.0,17.0,16.0,6.0,5.0,21.0,0.0,0.0,0.0,6.0,1.201,"",1201
2023-09-16,EMNID,26.0,16.0,15.0,7.0,5.0,22.0,0.0,0.0,0.0,9.0,1.442,"",1442
2023-09-16,INSA,27.0,17.0,15.0,6.0,5.0,21.0,0.0,0.0,0.0,6.0,TOM • 1.204,TOM,1204
2023-09-19,FORSA,27.0,17.0,14.0,6.0,4.0,22.0,0.0,0.0,0.0,10.0,2.504,"",2504
2023-09-19,GMS,27.0,16.0,15.0,6.0,4.0,23.0,0.0,0.0,0.0,9.0,T • 1.002,T,1002
2023-09-19,INSA,26.5,17.0,14.5,6.0,5.0,21.0,0.0,0.0,0.0,6.5,O • 2.008,O,2008
2023-09-21,ALLENSBACH,30.0,18.0,14.0,7.0,5.0,19.0,0.0,0.0,0.0,7.0,1.030,"",1030
